"status_id"
"1352226671345111040"
"1352204657284718593"
"1352226671332626440"
"1352226671194202114"
"1352226668967026690"
"1352226668350464001"
"1352226665640955904"
"1352225840201953280"
"1352225101824073734"
"1352226665376739328"
"1352226664344764418"
"1352226663552208896"
"1352226663279456264"
"1352226662713339904"
"1352226662276972545"
"1352226662042148865"
"1352226661610229760"
"1352226661513703430"
"1352226661048090624"
"1352226168598978561"
"1352226660863631361"
"1352226660054130688"
"1352226659433402370"
"1352226659399839744"
"1352226659169038341"
"1352226658258980868"
"1352226656262483968"
"1352226656023441408"
"1352224226045005829"
"1352226655864041473"
"1352196025419632641"
"1352210066762391556"
"1352204345085837313"
"1352226655083761666"
"1352226654555238401"
"1352226654521880577"
"1352226654093918209"
"1352226652546240516"
"1352226652428894212"
"1352226649409019904"
"1352226648922402816"
"1352226648863567875"
"1352226647877959682"
"1352226645931925506"
"1352226645793497096"
"1352220468917501952"
"1352214248840163331"
"1352220557870305283"
"1352226191487471616"
"1352215988037705730"
"1352226645537656833"
"1352213708710277120"
"1352226645373947906"
"1352226645084676100"
"1352226644216393734"
"1352224144134336514"
"1352226643947921408"
"1352222398351765506"
"1352221102307647492"
"1352226505175171072"
"1352223500518391810"
"1352224943472218114"
"1352226642979127298"
"1352226642777800707"
"1352226072830607360"
"1352226642421297157"
"1352226639380324356"
"1352226638650613761"
"1352226638566744066"
"1352222560423915520"
"1352226637916606464"
"1352226637753020418"
"1352226637664800770"
"1352226637295845379"
"1352226636280836099"
"1352226635676868608"
"1352226635383189504"
"1352226634678472704"
"1352226634640797702"
"1352225301867220994"
"1352226634179477510"
"1352205639745998849"
"1352226633357221888"
"1352226633336414223"
"1352215203237093377"
"1352226632673607682"
"1352226631767760897"
"1352226631188959232"
"1352224934341320704"
"1352226630819860482"
"1352226630475792385"
"1352226630203289601"
"1352226628680744961"
"1352226627367837697"
"1352226626789134336"
"1352226626591928321"
"1352206143473463297"
"1352226577485099011"
"1352226626285789188"
"1352226626231181313"
"1352226625560039424"
"1352226625463709697"
"1352224878322180097"
"1352226625384030208"
"1352225290219565056"
"1352207478700720129"
"1352226625014947841"
"1352207413412200450"
"1352226624285061120"
"1352226623672692736"
"1352226622846341124"
"1352217339542921217"
"1352226622422863873"
"1352226622057943041"
"1352226621474951169"
"1352226621290377219"
"1352226620409409536"
"1352226620392808449"
"1352211546538201088"
"1352211568063361024"
"1352226620166311937"
"1352226620061347840"
"1352226619893624832"
"1352225566066417664"
"1352226619323281408"
"1352211303838994432"
"1352226618668949504"
"1352226618580881410"
"1352226616651472896"
"1352226616097832961"
"1352226615334477825"
"1352226615145672705"
"1352226615057498121"
"1352225763626536961"
"1352221373649850369"
"1352226614814384132"
"1352218808765845504"
"1352217376217919493"
"1352226614541574146"
"1352226612453011458"
"1352226611383345154"
"1352226610112458756"
"1352226609282113538"
"1352223766881972224"
"1352226609068179456"
"1352226608946565123"
"1352226077628764161"
"1352226385264197633"
"1352226608120152064"
"1352226607826612224"
"1352226607403065345"
"1352226607239491585"
"1352226606987804672"
"1352226606668894208"
"1352226606484398082"
"1352226604273987734"
"1352226604198600708"
"1352226604102131712"
"1352226602067742721"
"1352226601719783424"
"1352226601518460930"
"1352226601501564933"
"1352226601338105857"
"1352226600566317056"
"1352226600234979331"
"1352226599878471815"
"1352226599819685888"
"1352226599467315202"
"1352226598842494976"
"1352226598506807296"
"1352226598267854850"
"1352226597080805376"
"1352220327074557953"
"1352226596443324417"
"1352226295694970882"
"1352226594912432128"
"1352226594354466816"
"1352226594190815242"
"1352226593851129856"
"1352224873028878338"
"1352226593851097089"
"1352222588806721537"
"1352226593440059393"
"1352222351887224839"
"1352225550132150278"
"1352196860220370950"
"1352226593020801025"
"1352226592207081472"
"1352226591103922176"
"1352226588977455104"
"1352213297353936897"
"1352212766174670848"
"1352226555188178947"
